"","date","detected_language","topic","n"
"4690",2023-02-27,"en","climate_lockdown",1
"4691",2023-02-27,"en","fifteen_minutes",20
"4692",2023-02-27,"en","insect",6
"4693",2023-02-27,"en","ulez",14
"4694",2023-02-27,"fr","fifteen_minutes",2
"4695",2023-02-27,"fr","insect",2
"4696",2023-02-27,"fr","ulez",1
"4697",2023-02-27,"it","climate_lockdown",2
"4698",2023-02-27,"it","fifteen_minutes",2
"4699",2023-02-27,"it","insect",6
"4700",2023-02-27,"nl","fifteen_minutes",1
"4701",2023-02-28,"de","fifteen_minutes",28
"4702",2023-02-28,"de","insect",31
"4703",2023-02-28,"de","ulez",9
"4704",2023-02-28,"en","fifteen_minutes",25
"4705",2023-02-28,"en","insect",4
"4706",2023-02-28,"en","ulez",7
"4707",2023-02-28,"fr","fifteen_minutes",1
"4708",2023-02-28,"fr","insect",9
"4709",2023-02-28,"fr","ulez",1
"4710",2023-02-28,"it","insect",4
"4711",2023-02-28,"nl","fifteen_minutes",4
"4712",2023-02-28,"nl","insect",1
"4713",2023-02-28,"nl","ulez",2
"4714",2023-03-01,"de","fifteen_minutes",14
"4715",2023-03-01,"de","insect",22
"4716",2023-03-01,"de","ulez",3
"4717",2023-03-01,"en","fifteen_minutes",18
"4718",2023-03-01,"en","insect",3
"4719",2023-03-01,"en","ulez",24
"4720",2023-03-01,"fr","insect",4
"4721",2023-03-01,"fr","ulez",1
"4722",2023-03-01,"it","fifteen_minutes",5
"4723",2023-03-01,"it","insect",6
"4724",2023-03-01,"it","ulez",2
"4725",2023-03-01,"nl","fifteen_minutes",1
"4726",2023-03-01,"nl","insect",1
"4727",2023-03-01,"nl","ulez",1
"4728",2023-03-02,"de","fifteen_minutes",4
"4729",2023-03-02,"de","insect",7
"4730",2023-03-02,"de","ulez",12
"4731",2023-03-02,"en","climate_lockdown",1
"4732",2023-03-02,"en","fifteen_minutes",8
"4733",2023-03-02,"en","insect",4
"4734",2023-03-02,"en","ulez",4
"4735",2023-03-02,"fr","insect",2
"4736",2023-03-02,"it","fifteen_minutes",1
"4737",2023-03-02,"it","insect",3
"4738",2023-03-02,"nl","fifteen_minutes",1
"4739",2023-03-02,"nl","ulez",1
"4740",2023-03-03,"de","climate_lockdown",1
"4741",2023-03-03,"de","fifteen_minutes",10
"4742",2023-03-03,"de","insect",10
"4743",2023-03-03,"de","ulez",18
"4744",2023-03-03,"en","fifteen_minutes",10
"4745",2023-03-03,"en","insect",8
"4746",2023-03-03,"en","ulez",17
"4747",2023-03-03,"fr","fifteen_minutes",2
"4748",2023-03-03,"fr","insect",2
"4749",2023-03-03,"it","insect",9
"4750",2023-03-03,"it","ulez",1
"4751",2023-03-03,"nl","climate_lockdown",1
"4752",2023-03-03,"nl","fifteen_minutes",2
"4753",2023-03-03,"nl","insect",1
"4754",2023-03-03,"nl","ulez",4
"4755",2023-03-04,"de","fifteen_minutes",5
"4756",2023-03-04,"de","insect",9
"4757",2023-03-04,"de","ulez",3
"4758",2023-03-04,"en","fifteen_minutes",20
"4759",2023-03-04,"en","insect",1
"4760",2023-03-04,"en","ulez",11
"4761",2023-03-04,"fr","fifteen_minutes",4
"4762",2023-03-04,"fr","insect",4
"4763",2023-03-04,"it","fifteen_minutes",1
"4764",2023-03-04,"it","insect",8
"4765",2023-03-04,"it","ulez",3
"4766",2023-03-04,"nl","fifteen_minutes",1
"4767",2023-03-04,"nl","insect",2
"4768",2023-03-04,"nl","ulez",1
"4769",2023-03-05,"de","fifteen_minutes",6
"4770",2023-03-05,"de","insect",6
"4771",2023-03-05,"de","ulez",12
"4772",2023-03-05,"en","fifteen_minutes",21
"4773",2023-03-05,"en","insect",3
"4774",2023-03-05,"en","ulez",8
"4775",2023-03-05,"fr","fifteen_minutes",5
"4776",2023-03-05,"fr","insect",1
"4777",2023-03-05,"fr","ulez",1
"4778",2023-03-05,"it","climate_lockdown",1
"4779",2023-03-05,"it","fifteen_minutes",5
"4780",2023-03-05,"it","insect",4
"4781",2023-03-05,"it","ulez",1
"4782",2023-03-05,"nl","fifteen_minutes",2
"4783",2023-03-05,"nl","ulez",1
"4784",2023-03-06,"de","fifteen_minutes",10
"4785",2023-03-06,"de","insect",1
"4786",2023-03-06,"de","ulez",15
"4787",2023-03-06,"en","fifteen_minutes",26
"4788",2023-03-06,"en","ulez",9
"4789",2023-03-06,"fr","insect",1
"4790",2023-03-06,"fr","ulez",4
"4791",2023-03-06,"it","fifteen_minutes",3
"4792",2023-03-06,"it","insect",9
"4793",2023-03-06,"it","ulez",1
"4794",2023-03-06,"nl","fifteen_minutes",4
"4795",2023-03-06,"nl","ulez",1
"4796",2023-03-07,"de","fifteen_minutes",4
"4797",2023-03-07,"de","insect",1
"4798",2023-03-07,"de","ulez",9
"4799",2023-03-07,"en","fifteen_minutes",28
"4800",2023-03-07,"en","insect",1
"4801",2023-03-07,"en","ulez",7
"4802",2023-03-07,"fr","fifteen_minutes",1
"4803",2023-03-07,"it","climate_lockdown",2
"4804",2023-03-07,"it","fifteen_minutes",7
"4805",2023-03-07,"it","insect",4
"4806",2023-03-07,"it","ulez",5
"4807",2023-03-07,"nl","fifteen_minutes",1
"4808",2023-03-07,"nl","ulez",4
"4809",2023-03-08,"de","climate_lockdown",6
"4810",2023-03-08,"de","fifteen_minutes",27
"4811",2023-03-08,"de","insect",3
"4812",2023-03-08,"de","ulez",9
"4813",2023-03-08,"en","climate_lockdown",1
"4814",2023-03-08,"en","fifteen_minutes",20
"4815",2023-03-08,"en","insect",2
"4816",2023-03-08,"en","ulez",13
"4817",2023-03-08,"fr","fifteen_minutes",3
"4818",2023-03-08,"fr","insect",1
"4819",2023-03-08,"fr","ulez",1
"4820",2023-03-08,"it","fifteen_minutes",6
"4821",2023-03-08,"it","insect",1
"4822",2023-03-08,"nl","fifteen_minutes",4
"4823",2023-03-09,"de","climate_lockdown",3
"4824",2023-03-09,"de","fifteen_minutes",10
"4825",2023-03-09,"de","insect",12
"4826",2023-03-09,"de","ulez",1
"4827",2023-03-09,"en","fifteen_minutes",21
"4828",2023-03-09,"en","insect",2
"4829",2023-03-09,"en","ulez",13
"4830",2023-03-09,"fr","fifteen_minutes",2
"4831",2023-03-09,"fr","insect",1
"4832",2023-03-09,"it","fifteen_minutes",10
"4833",2023-03-09,"it","insect",7
"4834",2023-03-09,"it","ulez",7
"4835",2023-03-09,"nl","fifteen_minutes",1
"4836",2023-03-09,"nl","insect",2
"4837",2023-03-10,"de","climate_lockdown",1
"4838",2023-03-10,"de","fifteen_minutes",2
"4839",2023-03-10,"de","insect",3
"4840",2023-03-10,"de","ulez",2
"4841",2023-03-10,"en","climate_lockdown",1
"4842",2023-03-10,"en","fifteen_minutes",15
"4843",2023-03-10,"en","insect",3
"4844",2023-03-10,"en","ulez",19
"4845",2023-03-10,"fr","fifteen_minutes",7
"4846",2023-03-10,"fr","ulez",10
"4847",2023-03-10,"it","insect",3
"4848",2023-03-10,"it","ulez",1
"4849",2023-03-10,"nl","insect",1
"4850",2023-03-10,"nl","ulez",2
"4851",2023-03-11,"de","fifteen_minutes",6
"4852",2023-03-11,"de","insect",4
"4853",2023-03-11,"de","ulez",2
"4854",2023-03-11,"en","fifteen_minutes",20
"4855",2023-03-11,"en","ulez",6
"4856",2023-03-11,"fr","fifteen_minutes",3
"4857",2023-03-11,"fr","ulez",8
"4858",2023-03-11,"it","fifteen_minutes",4
"4859",2023-03-11,"it","insect",2
"4860",2023-03-11,"it","ulez",2
"4861",2023-03-11,"nl","fifteen_minutes",3
"4862",2023-03-11,"nl","ulez",2
"4863",2023-03-12,"de","fifteen_minutes",2
"4864",2023-03-12,"de","insect",1
"4865",2023-03-12,"de","ulez",6
"4866",2023-03-12,"en","fifteen_minutes",19
"4867",2023-03-12,"en","insect",5
"4868",2023-03-12,"en","ulez",3
"4869",2023-03-12,"fr","fifteen_minutes",5
"4870",2023-03-12,"fr","insect",1
"4871",2023-03-12,"it","fifteen_minutes",8
"4872",2023-03-12,"it","insect",5
"4873",2023-03-12,"it","ulez",5
"4874",2023-03-13,"de","insect",3
"4875",2023-03-13,"de","ulez",2
"4876",2023-03-13,"en","fifteen_minutes",16
"4877",2023-03-13,"en","insect",1
"4878",2023-03-13,"en","ulez",4
"4879",2023-03-13,"fr","fifteen_minutes",4
"4880",2023-03-13,"it","fifteen_minutes",3
"4881",2023-03-13,"it","insect",2
"4882",2023-03-13,"it","ulez",2
"4883",2023-03-13,"nl","fifteen_minutes",1
"4884",2023-03-14,"de","insect",4
"4885",2023-03-14,"de","ulez",5
"4886",2023-03-14,"en","fifteen_minutes",14
"4887",2023-03-14,"en","insect",1
"4888",2023-03-14,"en","ulez",15
"4889",2023-03-14,"fr","fifteen_minutes",1
"4890",2023-03-14,"it","insect",2
"4891",2023-03-14,"it","ulez",2
"4892",2023-03-15,"de","fifteen_minutes",18
"4893",2023-03-15,"de","insect",1
"4894",2023-03-15,"de","ulez",4
"4895",2023-03-15,"en","fifteen_minutes",11
"4896",2023-03-15,"en","insect",2
"4897",2023-03-15,"en","ulez",5
"4898",2023-03-15,"fr","fifteen_minutes",1
"4899",2023-03-15,"fr","insect",8
"4900",2023-03-15,"it","insect",2
"4901",2023-03-15,"nl","fifteen_minutes",1
"4902",2023-03-15,"nl","insect",2
"4903",2023-03-16,"de","fifteen_minutes",11
"4904",2023-03-16,"de","insect",5
"4905",2023-03-16,"de","ulez",4
"4906",2023-03-16,"en","fifteen_minutes",17
"4907",2023-03-16,"en","insect",3
"4908",2023-03-16,"en","ulez",3
"4909",2023-03-16,"fr","fifteen_minutes",2
"4910",2023-03-16,"fr","ulez",2
"4911",2023-03-16,"it","fifteen_minutes",3
"4912",2023-03-16,"it","ulez",1
"4913",2023-03-16,"nl","fifteen_minutes",2
"4914",2023-03-17,"de","fifteen_minutes",12
"4915",2023-03-17,"de","insect",5
"4916",2023-03-17,"en","fifteen_minutes",19
"4917",2023-03-17,"en","insect",5
"4918",2023-03-17,"en","ulez",10
"4919",2023-03-17,"fr","climate_lockdown",1
"4920",2023-03-17,"fr","fifteen_minutes",2
"4921",2023-03-17,"fr","insect",1
"4922",2023-03-17,"it","insect",1
"4923",2023-03-17,"it","ulez",1
"4924",2023-03-17,"nl","fifteen_minutes",1
"4925",2023-03-17,"nl","insect",1
"4926",2023-03-17,"nl","ulez",2
"4927",2023-03-18,"de","climate_lockdown",2
"4928",2023-03-18,"de","fifteen_minutes",12
"4929",2023-03-18,"de","insect",7
"4930",2023-03-18,"de","ulez",2
"4931",2023-03-18,"en","fifteen_minutes",17
"4932",2023-03-18,"en","insect",1
"4933",2023-03-18,"en","ulez",10
"4934",2023-03-18,"fr","ulez",2
"4935",2023-03-18,"it","fifteen_minutes",2
"4936",2023-03-18,"it","insect",3
"4937",2023-03-18,"it","ulez",1
"4938",2023-03-18,"nl","fifteen_minutes",1
"4939",2023-03-18,"nl","insect",3
"4940",2023-03-19,"de","fifteen_minutes",9
"4941",2023-03-19,"de","insect",5
"4942",2023-03-19,"de","ulez",2
"4943",2023-03-19,"en","fifteen_minutes",15
"4944",2023-03-19,"en","insect",5
"4945",2023-03-19,"en","ulez",15
"4946",2023-03-19,"fr","ulez",5
"4947",2023-03-19,"it","fifteen_minutes",2
"4948",2023-03-19,"it","insect",4
"4949",2023-03-19,"it","ulez",1
"4950",2023-03-19,"nl","fifteen_minutes",4
"4951",2023-03-19,"nl","ulez",2
"4952",2023-03-20,"de","fifteen_minutes",2
"4953",2023-03-20,"de","insect",10
"4954",2023-03-20,"de","ulez",4
"4955",2023-03-20,"en","fifteen_minutes",8
"4956",2023-03-20,"en","insect",3
"4957",2023-03-20,"en","ulez",11
"4958",2023-03-20,"fr","insect",1
"4959",2023-03-20,"fr","ulez",4
"4960",2023-03-20,"it","fifteen_minutes",2
"4961",2023-03-20,"it","insect",5
"4962",2023-03-20,"it","ulez",2
"4963",2023-03-20,"nl","climate_lockdown",1
"4964",2023-03-20,"nl","ulez",2
"4965",2023-03-21,"de","fifteen_minutes",9
"4966",2023-03-21,"de","insect",9
"4967",2023-03-21,"en","fifteen_minutes",11
"4968",2023-03-21,"en","insect",2
"4969",2023-03-21,"en","ulez",11
"4970",2023-03-21,"fr","insect",6
"4971",2023-03-21,"fr","ulez",3
"4972",2023-03-21,"it","fifteen_minutes",2
"4973",2023-03-21,"it","insect",1
"4974",2023-03-21,"it","ulez",1
"4975",2023-03-21,"nl","ulez",1
"4976",2023-03-22,"de","fifteen_minutes",5
"4977",2023-03-22,"de","insect",5
"4978",2023-03-22,"en","fifteen_minutes",7
"4979",2023-03-22,"en","insect",2
"4980",2023-03-22,"en","ulez",6
"4981",2023-03-22,"fr","fifteen_minutes",2
"4982",2023-03-22,"fr","ulez",10
"4983",2023-03-22,"it","fifteen_minutes",4
"4984",2023-03-22,"it","insect",2
"4985",2023-03-22,"nl","insect",1
"4986",2023-03-22,"nl","ulez",8
"4987",2023-03-23,"de","fifteen_minutes",1
"4988",2023-03-23,"de","insect",9
"4989",2023-03-23,"de","ulez",2
"4990",2023-03-23,"en","fifteen_minutes",14
"4991",2023-03-23,"en","insect",1
"4992",2023-03-23,"en","ulez",13
"4993",2023-03-23,"it","fifteen_minutes",1
"4994",2023-03-23,"it","insect",7
"4995",2023-03-24,"de","climate_lockdown",2
"4996",2023-03-24,"de","fifteen_minutes",2
"4997",2023-03-24,"de","insect",7
"4998",2023-03-24,"en","fifteen_minutes",4
"4999",2023-03-24,"en","ulez",9
"5000",2023-03-24,"fr","insect",1
"5001",2023-03-24,"it","insect",9
"5002",2023-03-24,"it","ulez",3
"5003",2023-03-24,"nl","insect",1
"5004",2023-03-25,"de","climate_lockdown",2
"5005",2023-03-25,"de","fifteen_minutes",3
"5006",2023-03-25,"en","fifteen_minutes",4
"5007",2023-03-25,"en","insect",2
"5008",2023-03-25,"en","ulez",8
"5009",2023-03-25,"it","insect",5
"5010",2023-03-25,"nl","fifteen_minutes",1
"5011",2023-03-26,"de","fifteen_minutes",2
"5012",2023-03-26,"de","insect",21
"5013",2023-03-26,"en","fifteen_minutes",6
"5014",2023-03-26,"en","insect",4
"5015",2023-03-26,"en","ulez",9
"5016",2023-03-26,"it","fifteen_minutes",2
"5017",2023-03-26,"it","insect",8
"5018",2023-03-26,"it","ulez",1
"5019",2023-03-26,"nl","fifteen_minutes",1
"5020",2023-03-26,"nl","insect",2
"5021",2023-03-27,"de","fifteen_minutes",15
"5022",2023-03-27,"de","insect",27
"5023",2023-03-27,"de","ulez",1
"5024",2023-03-27,"en","climate_lockdown",2
"5025",2023-03-27,"en","fifteen_minutes",21
"5026",2023-03-27,"en","insect",3
"5027",2023-03-27,"en","ulez",24
"5028",2023-03-27,"fr","insect",1
"5029",2023-03-27,"it","fifteen_minutes",1
"5030",2023-03-27,"it","insect",4
"5031",2023-03-27,"it","ulez",2
"5032",2023-03-27,"nl","fifteen_minutes",3
"5033",2023-03-27,"nl","insect",1
"5034",2023-03-27,"nl","ulez",2
"5035",2023-03-28,"de","fifteen_minutes",7
"5036",2023-03-28,"de","insect",25
"5037",2023-03-28,"de","ulez",1
"5038",2023-03-28,"en","climate_lockdown",2
"5039",2023-03-28,"en","fifteen_minutes",26
"5040",2023-03-28,"en","insect",9
"5041",2023-03-28,"en","ulez",15
"5042",2023-03-28,"fr","fifteen_minutes",1
"5043",2023-03-28,"fr","insect",3
"5044",2023-03-28,"it","fifteen_minutes",3
"5045",2023-03-28,"it","insect",6
"5046",2023-03-28,"it","ulez",3
"5047",2023-03-28,"nl","fifteen_minutes",1
"5048",2023-03-28,"nl","insect",5
"5049",2023-03-29,"de","fifteen_minutes",4
"5050",2023-03-29,"de","insect",18
"5051",2023-03-29,"de","ulez",3
"5052",2023-03-29,"en","climate_lockdown",2
"5053",2023-03-29,"en","fifteen_minutes",12
"5054",2023-03-29,"en","insect",5
"5055",2023-03-29,"en","ulez",18
"5056",2023-03-29,"fr","ulez",1
"5057",2023-03-29,"it","fifteen_minutes",2
"5058",2023-03-29,"it","insect",4
"5059",2023-03-29,"nl","fifteen_minutes",2
"5060",2023-03-29,"nl","insect",2
"5061",2023-03-30,"de","fifteen_minutes",3
"5062",2023-03-30,"de","insect",10
"5063",2023-03-30,"de","ulez",1
"5064",2023-03-30,"en","climate_lockdown",2
"5065",2023-03-30,"en","fifteen_minutes",7
"5066",2023-03-30,"en","insect",2
"5067",2023-03-30,"en","ulez",17
"5068",2023-03-30,"fr","climate_lockdown",1
"5069",2023-03-30,"fr","fifteen_minutes",7
"5070",2023-03-30,"it","fifteen_minutes",2
"5071",2023-03-30,"it","insect",6
"5072",2023-03-30,"it","ulez",3
"5073",2023-03-30,"nl","climate_lockdown",1
"5074",2023-03-31,"de","climate_lockdown",5
"5075",2023-03-31,"de","fifteen_minutes",8
"5076",2023-03-31,"de","insect",7
"5077",2023-03-31,"de","ulez",3
"5078",2023-03-31,"en","climate_lockdown",4
"5079",2023-03-31,"en","fifteen_minutes",11
"5080",2023-03-31,"en","insect",6
"5081",2023-03-31,"en","ulez",7
"5082",2023-03-31,"fr","fifteen_minutes",1
"5083",2023-03-31,"fr","insect",1
"5084",2023-03-31,"it","fifteen_minutes",3
"5085",2023-03-31,"it","insect",4
"5086",2023-03-31,"it","ulez",2
"5087",2023-03-31,"nl","ulez",3
"5088",2023-04-01,"de","climate_lockdown",1
"5089",2023-04-01,"de","fifteen_minutes",6
"5090",2023-04-01,"de","insect",7
"5091",2023-04-01,"de","ulez",2
"5092",2023-04-01,"en","climate_lockdown",2
"5093",2023-04-01,"en","fifteen_minutes",7
"5094",2023-04-01,"en","insect",1
"5095",2023-04-01,"en","ulez",7
"5096",2023-04-01,"fr","fifteen_minutes",2
"5097",2023-04-01,"it","climate_lockdown",1
"5098",2023-04-01,"it","fifteen_minutes",1
"5099",2023-04-01,"it","insect",5
"5100",2023-04-01,"it","ulez",3
"5101",2023-04-01,"nl","insect",1
"5102",2023-04-02,"de","climate_lockdown",2
"5103",2023-04-02,"de","fifteen_minutes",3
"5104",2023-04-02,"de","insect",2
"5105",2023-04-02,"de","ulez",3
"5106",2023-04-02,"en","climate_lockdown",3
"5107",2023-04-02,"en","fifteen_minutes",13
"5108",2023-04-02,"en","insect",4
"5109",2023-04-02,"en","ulez",11
"5110",2023-04-02,"fr","fifteen_minutes",1
"5111",2023-04-02,"fr","ulez",1
"5112",2023-04-02,"it","climate_lockdown",3
"5113",2023-04-02,"it","fifteen_minutes",2
"5114",2023-04-02,"it","insect",5
"5115",2023-04-02,"it","ulez",1
"5116",2023-04-02,"nl","climate_lockdown",1
"5117",2023-04-02,"nl","fifteen_minutes",3
"5118",2023-04-02,"nl","insect",1
"5119",2023-04-03,"de","fifteen_minutes",13
"5120",2023-04-03,"de","insect",15
"5121",2023-04-03,"de","ulez",9
"5122",2023-04-03,"en","fifteen_minutes",7
"5123",2023-04-03,"en","insect",4
"5124",2023-04-03,"en","ulez",8
"5125",2023-04-03,"fr","climate_lockdown",2
"5126",2023-04-03,"fr","fifteen_minutes",2
"5127",2023-04-03,"it","fifteen_minutes",2
"5128",2023-04-03,"it","insect",4
"5129",2023-04-03,"it","ulez",2
"5130",2023-04-03,"nl","fifteen_minutes",2
"5131",2023-04-03,"nl","insect",7
"5132",2023-04-04,"de","climate_lockdown",1
"5133",2023-04-04,"de","fifteen_minutes",8
"5134",2023-04-04,"de","insect",4
"5135",2023-04-04,"de","ulez",1
"5136",2023-04-04,"en","climate_lockdown",2
"5137",2023-04-04,"en","fifteen_minutes",7
"5138",2023-04-04,"en","insect",5
"5139",2023-04-04,"en","ulez",3
"5140",2023-04-04,"fr","insect",1
"5141",2023-04-04,"fr","ulez",5
"5142",2023-04-04,"it","fifteen_minutes",2
"5143",2023-04-04,"it","insect",3
"5144",2023-04-04,"it","ulez",9
"5145",2023-04-04,"nl","fifteen_minutes",1
"5146",2023-04-05,"de","fifteen_minutes",5
"5147",2023-04-05,"de","insect",7
"5148",2023-04-05,"de","ulez",2
"5149",2023-04-05,"en","climate_lockdown",2
"5150",2023-04-05,"en","fifteen_minutes",4
"5151",2023-04-05,"en","insect",1
"5152",2023-04-05,"en","ulez",8
"5153",2023-04-05,"fr","climate_lockdown",2
"5154",2023-04-05,"fr","insect",1
"5155",2023-04-05,"it","fifteen_minutes",1
"5156",2023-04-05,"it","insect",4
"5157",2023-04-05,"nl","climate_lockdown",1
"5158",2023-04-05,"nl","fifteen_minutes",1
"5159",2023-04-06,"de","climate_lockdown",8
"5160",2023-04-06,"de","fifteen_minutes",3
"5161",2023-04-06,"de","insect",8
"5162",2023-04-06,"de","ulez",2
"5163",2023-04-06,"en","climate_lockdown",1
"5164",2023-04-06,"en","fifteen_minutes",8
"5165",2023-04-06,"en","insect",2
"5166",2023-04-06,"en","ulez",5
"5167",2023-04-06,"fr","climate_lockdown",4
"5168",2023-04-06,"it","insect",3
"5169",2023-04-06,"nl","climate_lockdown",1
"5170",2023-04-07,"de","fifteen_minutes",1
"5171",2023-04-07,"de","insect",13
"5172",2023-04-07,"de","ulez",1
"5173",2023-04-07,"en","climate_lockdown",1
"5174",2023-04-07,"en","fifteen_minutes",4
"5175",2023-04-07,"en","insect",2
"5176",2023-04-07,"en","ulez",5
"5177",2023-04-07,"fr","climate_lockdown",1
"5178",2023-04-07,"fr","fifteen_minutes",1
"5179",2023-04-07,"fr","insect",1
"5180",2023-04-07,"it","insect",6
"5181",2023-04-08,"de","fifteen_minutes",7
"5182",2023-04-08,"de","insect",2
"5183",2023-04-08,"de","ulez",1
"5184",2023-04-08,"en","fifteen_minutes",6
"5185",2023-04-08,"en","ulez",5
"5186",2023-04-08,"fr","fifteen_minutes",1
"5187",2023-04-08,"it","fifteen_minutes",1
"5188",2023-04-08,"it","insect",2
"5189",2023-04-08,"nl","insect",1
"5190",2023-04-08,"nl","ulez",2
"5191",2023-04-09,"de","fifteen_minutes",3
"5192",2023-04-09,"de","insect",2
"5193",2023-04-09,"de","ulez",1
"5194",2023-04-09,"en","climate_lockdown",1
"5195",2023-04-09,"en","fifteen_minutes",10
"5196",2023-04-09,"en","insect",1
"5197",2023-04-09,"en","ulez",3
"5198",2023-04-09,"fr","fifteen_minutes",1
"5199",2023-04-09,"it","insect",4
"5200",2023-04-09,"nl","insect",1
"5201",2023-04-10,"de","fifteen_minutes",7
"5202",2023-04-10,"de","insect",5
"5203",2023-04-10,"de","ulez",2
"5204",2023-04-10,"en","climate_lockdown",5
"5205",2023-04-10,"en","fifteen_minutes",10
"5206",2023-04-10,"en","insect",2
"5207",2023-04-10,"en","ulez",9
"5208",2023-04-10,"it","fifteen_minutes",1
"5209",2023-04-10,"it","insect",2
"5210",2023-04-10,"nl","insect",3
"5211",2023-04-11,"de","climate_lockdown",1
"5212",2023-04-11,"de","fifteen_minutes",13
"5213",2023-04-11,"de","insect",5
"5214",2023-04-11,"de","ulez",2
"5215",2023-04-11,"en","fifteen_minutes",10
"5216",2023-04-11,"en","ulez",5
"5217",2023-04-11,"fr","fifteen_minutes",4
"5218",2023-04-11,"it","insect",4
"5219",2023-04-11,"nl","fifteen_minutes",1
"5220",2023-04-11,"nl","insect",2
"5221",2023-04-12,"de","climate_lockdown",2
"5222",2023-04-12,"de","fifteen_minutes",6
"5223",2023-04-12,"de","insect",5
"5224",2023-04-12,"de","ulez",1
"5225",2023-04-12,"en","fifteen_minutes",3
"5226",2023-04-12,"en","insect",2
"5227",2023-04-12,"en","ulez",12
"5228",2023-04-12,"fr","fifteen_minutes",1
"5229",2023-04-12,"fr","ulez",3
"5230",2023-04-12,"it","insect",2
"5231",2023-04-12,"nl","climate_lockdown",1
"5232",2023-04-12,"nl","fifteen_minutes",2
"5233",2023-04-12,"nl","insect",1
"5234",2023-04-13,"de","fifteen_minutes",6
"5235",2023-04-13,"de","insect",3
"5236",2023-04-13,"en","fifteen_minutes",5
"5237",2023-04-13,"en","insect",4
"5238",2023-04-13,"en","ulez",6
"5239",2023-04-13,"fr","ulez",1
"5240",2023-04-13,"it","fifteen_minutes",2
"5241",2023-04-13,"it","insect",1
"5242",2023-04-13,"it","ulez",1
"5243",2023-04-13,"nl","fifteen_minutes",5
"5244",2023-04-13,"nl","insect",1
"5245",2023-04-14,"de","climate_lockdown",1
"5246",2023-04-14,"de","fifteen_minutes",9
"5247",2023-04-14,"de","insect",1
"5248",2023-04-14,"de","ulez",1
"5249",2023-04-14,"en","climate_lockdown",1
"5250",2023-04-14,"en","fifteen_minutes",1
"5251",2023-04-14,"en","insect",1
"5252",2023-04-14,"en","ulez",9
"5253",2023-04-14,"it","fifteen_minutes",1
"5254",2023-04-14,"it","insect",1
"5255",2023-04-14,"it","ulez",1
"5256",2023-04-14,"nl","fifteen_minutes",3
"5257",2023-04-14,"nl","insect",1
"5258",2023-04-15,"de","fifteen_minutes",7
"5259",2023-04-15,"de","insect",3
"5260",2023-04-15,"de","ulez",2
"5261",2023-04-15,"en","climate_lockdown",3
"5262",2023-04-15,"en","fifteen_minutes",5
"5263",2023-04-15,"en","insect",16
"5264",2023-04-15,"en","ulez",7
"5265",2023-04-15,"fr","ulez",4
"5266",2023-04-15,"it","insect",3
"5267",2023-04-15,"it","ulez",3
"5268",2023-04-15,"nl","fifteen_minutes",1
"5269",2023-04-15,"nl","insect",5
"5270",2023-04-15,"nl","ulez",1
"5271",2023-04-16,"de","climate_lockdown",1
"5272",2023-04-16,"de","fifteen_minutes",5
"5273",2023-04-16,"de","insect",2
"5274",2023-04-16,"de","ulez",4
"5275",2023-04-16,"en","climate_lockdown",1
"5276",2023-04-16,"en","fifteen_minutes",7
"5277",2023-04-16,"en","insect",6
"5278",2023-04-16,"en","ulez",12
"5279",2023-04-16,"fr","insect",1
"5280",2023-04-16,"fr","ulez",2
"5281",2023-04-16,"it","ulez",3
"5282",2023-04-16,"nl","insect",1
"5283",2023-04-17,"de","climate_lockdown",4
"5284",2023-04-17,"de","fifteen_minutes",3
"5285",2023-04-17,"de","insect",5
"5286",2023-04-17,"de","ulez",1
"5287",2023-04-17,"en","fifteen_minutes",6
"5288",2023-04-17,"en","insect",8
"5289",2023-04-17,"en","ulez",8
"5290",2023-04-17,"fr","ulez",4
"5291",2023-04-17,"it","fifteen_minutes",1
"5292",2023-04-17,"it","insect",1
"5293",2023-04-17,"nl","fifteen_minutes",2
"5294",2023-04-17,"nl","ulez",1
"5295",2023-04-18,"de","fifteen_minutes",4
"5296",2023-04-18,"de","insect",4
"5297",2023-04-18,"de","ulez",2
"5298",2023-04-18,"en","fifteen_minutes",10
"5299",2023-04-18,"en","insect",2
"5300",2023-04-18,"en","ulez",15
"5301",2023-04-18,"fr","ulez",1
"5302",2023-04-18,"it","climate_lockdown",1
"5303",2023-04-18,"it","insect",3
"5304",2023-04-18,"it","ulez",1
"5305",2023-04-18,"nl","insect",2
"5306",2023-04-19,"de","fifteen_minutes",3
"5307",2023-04-19,"de","insect",5
"5308",2023-04-19,"en","climate_lockdown",1
"5309",2023-04-19,"en","fifteen_minutes",9
"5310",2023-04-19,"en","insect",3
"5311",2023-04-19,"en","ulez",17
"5312",2023-04-19,"fr","ulez",3
"5313",2023-04-19,"it","insect",3
"5314",2023-04-19,"it","ulez",5
"5315",2023-04-19,"nl","ulez",1
"5316",2023-04-20,"de","fifteen_minutes",2
"5317",2023-04-20,"de","insect",9
"5318",2023-04-20,"en","climate_lockdown",5
"5319",2023-04-20,"en","fifteen_minutes",9
"5320",2023-04-20,"en","insect",2
"5321",2023-04-20,"en","ulez",6
"5322",2023-04-20,"it","fifteen_minutes",1
"5323",2023-04-20,"it","insect",3
"5324",2023-04-20,"it","ulez",2
"5325",2023-04-21,"de","fifteen_minutes",4
"5326",2023-04-21,"de","insect",2
"5327",2023-04-21,"en","fifteen_minutes",4
